"location","dimension","time","value"
"CzechRep","Potatoes","day 116",57.5303364069235
"CzechRep","Potatoes","day 117",57.7421869290376
"CzechRep","Potatoes","day 118",57.9927970111698
"CzechRep","Potatoes","day 119",58.4726985315587
"CzechRep","Potatoes","day 120",59.3284521867221
"CzechRep","Potatoes","day 121",60.4141363712183
"CzechRep","Potatoes","day 122",61.5352814445061
"CzechRep","Potatoes","day 123",62.5957079276089
"CzechRep","Potatoes","day 124",63.5420775609479
"CzechRep","Potatoes","day 125",64.3941268009716
"CzechRep","Potatoes","day 126",65.187657203031
"CzechRep","Potatoes","day 127",65.9496560020598
"CzechRep","Potatoes","day 128",66.7093351332376
"CzechRep","Potatoes","day 129",67.5027623805285
"CzechRep","Potatoes","day 130",68.3270047177857
"CzechRep","Potatoes","day 131",69.1873514796458
"CzechRep","Potatoes","day 132",70.1654105343412
"CzechRep","Potatoes","day 133",71.3398443601204
"CzechRep","Potatoes","day 134",72.7012153417003
"CzechRep","Potatoes","day 135",74.19818113287
"CzechRep","Potatoes","day 136",75.6998805572402
"CzechRep","Potatoes","day 137",77.0724924935275
"CzechRep","Potatoes","day 138",78.2498748710517
"CzechRep","Potatoes","day 139",79.1653737475707
"CzechRep","Potatoes","day 140",79.6826086439912
"CzechRep","Potatoes","day 141",79.688774338897
"CzechRep","Potatoes","day 142",79.2350931784317
"CzechRep","Potatoes","day 143",78.4191569548354
"CzechRep","Potatoes","day 144",77.3600076771754
"CzechRep","Potatoes","day 145",76.181151563562
"CzechRep","Potatoes","day 146",75.0025014514493
"CzechRep","Potatoes","day 147",73.9195496699773
"CzechRep","Potatoes","day 148",72.9336998956861
"CzechRep","Potatoes","day 149",72.0238991238914
"CzechRep","Potatoes","day 150",71.1733562776123
"CzechRep","Cabbages","day 001",22.2120573765483
"CzechRep","Cabbages","day 002",26.358036430945
"CzechRep","Cabbages","day 003",29.6181450734755
"CzechRep","Cabbages","day 004",31.6527607416228
"CzechRep","Cabbages","day 005",32.3300876847012
"CzechRep","Cabbages","day 006",31.8212623064051
"CzechRep","Cabbages","day 007",30.4824357528752
"CzechRep","Cabbages","day 008",29.1068859856604
"CzechRep","Cabbages","day 009",28.4500079123773
"CzechRep","Cabbages","day 010",28.6785374095068
"CzechRep","Cabbages","day 011",29.7027165839971
"CzechRep","Cabbages","day 012",30.9954714958012
"CzechRep","Cabbages","day 013",32.0239672993074
"CzechRep","Cabbages","day 014",32.6696415736422
"CzechRep","Cabbages","day 015",32.9376848216286
"CzechRep","Cabbages","day 016",32.9140268161381
"CzechRep","Cabbages","day 017",32.7089081940602
"CzechRep","Cabbages","day 018",32.4490737783065
"CzechRep","Cabbages","day 019",32.2341039048513
"CzechRep","Cabbages","day 020",32.0384167758966
"CzechRep","Cabbages","day 021",31.8289968787119
"CzechRep","Cabbages","day 022",31.6682559746081
"CzechRep","Cabbages","day 023",31.6331972154954
"CzechRep","Cabbages","day 024",31.743112822828
"CzechRep","Cabbages","day 025",31.925432714898
"CzechRep","Cabbages","day 026",32.0734847446229
"CzechRep","Cabbages","day 027",32.0267853786727
"CzechRep","Cabbages","day 028",31.6509668519559
"CzechRep","Cabbages","day 029",30.9699358585812
"CzechRep","Cabbages","day 030",30.0858510025448
"CzechRep","Cabbages","day 031",29.2556040681913
"CzechRep","Cabbages","day 032",28.7348447331302
"CzechRep","Cabbages","day 033",28.6195210676798
"CzechRep","Cabbages","day 034",28.910244207456
"CzechRep","Cabbages","day 035",29.3859791565554
"CzechRep","Cabbages","day 036",29.803962413946
"CzechRep","Cabbages","day 037",30.0561625896003
"CzechRep","Cabbages","day 038",30.0527663870316
"CzechRep","Cabbages","day 039",29.6421007729102
"CzechRep","Cabbages","day 040",28.7686642016332
"CzechRep","Cabbages","day 041",27.8235008153494
"CzechRep","Cabbages","day 042",27.2339328785229
"CzechRep","Cabbages","day 043",27.1258494571271
"CzechRep","Cabbages","day 044",27.4739142086568
"CzechRep","Cabbages","day 045",28.0025860039993
"CzechRep","Cabbages","day 046",28.573511200459
"CzechRep","Cabbages","day 047",29.0884765131371
"CzechRep","Cabbages","day 048",29.3967754930483
"CzechRep","Cabbages","day 049",29.3754483107706
"CzechRep","Cabbages","day 050",29.0650147792213
"CzechRep","Cabbages","day 051",28.5475471922139
"CzechRep","Cabbages","day 052",27.9078481248074
"CzechRep","Cabbages","day 053",27.2221261627735
"CzechRep","Cabbages","day 054",26.5294836534871
"CzechRep","Cabbages","day 055",25.8535014319145
"CzechRep","Cabbages","day 056",25.1927805217847
"CzechRep","Cabbages","day 057",24.5435381038706
"CzechRep","Cabbages","day 058",23.9174357983576
"CzechRep","Cabbages","day 059",23.331201478046
"CzechRep","Cabbages","day 060",22.8063835867817
"CzechRep","Cabbages","day 061",22.3318748991877
"CzechRep","Cabbages","day 062",21.7611249419481
"CzechRep","Cabbages","day 063",21.010214098035
"CzechRep","Cabbages","day 064",20.3811894235087
"CzechRep","Cabbages","day 065",20.1969453865587
"CzechRep","Cabbages","day 066",20.4705242560805
"CzechRep","Cabbages","day 067",21.1102233459403
"CzechRep","Cabbages","day 068",22.0331394645691
"CzechRep","Cabbages","day 069",23.2206680975432
"CzechRep","Cabbages","day 070",24.6512421791442
"CzechRep","Cabbages","day 071",26.2271457613294
"CzechRep","Cabbages","day 072",27.8283421819045
"CzechRep","Cabbages","day 073",29.3216608043926
"CzechRep","Cabbages","day 074",30.5893772028279
"CzechRep","Cabbages","day 075",31.5886857675723
"CzechRep","Cabbages","day 076",32.3092155483391
"CzechRep","Cabbages","day 077",32.7954154159196
"CzechRep","Cabbages","day 078",33.1180315781885
"CzechRep","Cabbages","day 079",33.3981797702758
"CzechRep","Cabbages","day 080",33.7482959054667
"CzechRep","Cabbages","day 081",34.1957270824126
"CzechRep","Cabbages","day 082",34.7642916358646
"CzechRep","Cabbages","day 083",35.548781659608
"CzechRep","Cabbages","day 084",36.6369974822976
"CzechRep","Cabbages","day 085",38.0177986130318
"CzechRep","Cabbages","day 086",39.6494977220322
"CzechRep","Cabbages","day 087",41.470403495346
"CzechRep","Cabbages","day 088",43.4259831921351
"CzechRep","Cabbages","day 089",45.4366283983052
"CzechRep","Cabbages","day 090",47.3094577996308
"CzechRep","Cabbages","day 091",48.8155805185102
"CzechRep","Cabbages","day 092",49.6953403239659
"CzechRep","Cabbages","day 093",49.7616387624913
"CzechRep","Cabbages","day 094",49.1483738438365
"CzechRep","Cabbages","day 095",48.0524920507862
"CzechRep","Cabbages","day 096",46.6021372950078
"CzechRep","Cabbages","day 097",44.9066334921601
"CzechRep","Cabbages","day 098",43.0688271449852
"CzechRep","Cabbages","day 099",41.1941686450355
"CzechRep","Cabbages","day 100",39.4050013520205
"CzechRep","Cabbages","day 101",37.8131366370544
"CzechRep","Cabbages","day 102",36.4713649487129
"CzechRep","Cabbages","day 103",35.395863132598
"CzechRep","Cabbages","day 104",34.5153745449538
"CzechRep","Cabbages","day 105",33.7459691279729
"CzechRep","Cabbages","day 106",33.0404566569992
"CzechRep","Cabbages","day 107",32.342496212557
"CzechRep","Cabbages","day 108",31.5391805046926
"CzechRep","Cabbages","day 109",30.5663715581631
"CzechRep","Cabbages","day 110",29.3938216340288
"CzechRep","Cabbages","day 111",28.0597389707468
"CzechRep","Cabbages","day 112",26.6490058610777
"CzechRep","Cabbages","day 113",25.3647448376006
"CzechRep","Cabbages","day 114",24.4096515010122
"CzechRep","Cabbages","day 115",23.866473484661
"CzechRep","Cabbages","day 116",23.7506035140634
"CzechRep","Cabbages","day 117",23.9279626507543
"CzechRep","Cabbages","day 118",24.2262893446728
"CzechRep","Cabbages","day 119",24.4700632633567
"CzechRep","Cabbages","day 120",24.5199242451547
"CzechRep","Cabbages","day 121",24.3844115940609
"CzechRep","Cabbages","day 122",24.1154900750039
"CzechRep","Cabbages","day 123",23.7909268310043
"CzechRep","Cabbages","day 124",23.478542625989
"CzechRep","Cabbages","day 125",23.1805703294154
"CzechRep","Cabbages","day 126",22.8893011229077
"CzechRep","Cabbages","day 127",22.6228473312243
"CzechRep","Cabbages","day 128",22.3938872863987
"CzechRep","Cabbages","day 129",22.1911848058468
"CzechRep","Cabbages","day 130",22.0861848261379
"CzechRep","Cabbages","day 131",22.1366637876917
"CzechRep","Cabbages","day 132",22.2511537486672
"CzechRep","Cabbages","day 133",22.3264900304595
"CzechRep","Cabbages","day 134",22.3619653896668
"CzechRep","Cabbages","day 135",22.4029980086934
"CzechRep","Cabbages","day 136",22.5770503379644
"CzechRep","Cabbages","day 137",22.9873277654688
"CzechRep","Cabbages","day 138",23.5579631614328
"CzechRep","Cabbages","day 139",24.2199583671284
"CzechRep","Cabbages","day 140",25.1108636257772
"CzechRep","Cabbages","day 141",26.3619893506984
"CzechRep","Cabbages","day 142",27.873138233653
"CzechRep","Cabbages","day 143",29.477999914334
"CzechRep","Cabbages","day 144",30.9773195457205
"CzechRep","Cabbages","day 145",32.177081415247
"CzechRep","Cabbages","day 146",32.9371708348838
"CzechRep","Cabbages","day 147",33.1765011172203
"CzechRep","Cabbages","day 148",32.9961965527869
"CzechRep","Cabbages","day 149",32.5378002812754
"CzechRep","Cabbages","day 150",31.9223198610842
"CzechRep","Letuces","day 001",42.0735703032598
"CzechRep","Letuces","day 002",42.2869411135466
"CzechRep","Letuces","day 003",42.360716765505
"CzechRep","Letuces","day 004",42.1577421674712
"CzechRep","Letuces","day 005",41.5719551944961
"CzechRep","Letuces","day 006",40.6265650151599
"CzechRep","Letuces","day 007",39.4295019467439
"CzechRep","Letuces","day 008",38.298309607806
"CzechRep","Letuces","day 009",37.5435438941929
"CzechRep","Letuces","day 010",37.238196509631
"CzechRep","Letuces","day 011",37.3525147378008
"CzechRep","Letuces","day 012",37.6833323743211
"CzechRep","Letuces","day 013",38.0308265942025
"CzechRep","Letuces","day 014",38.3819615780858
"CzechRep","Letuces","day 015",38.74873842504
"CzechRep","Letuces","day 016",39.0565189022173
"CzechRep","Letuces","day 017",39.216954377135
"CzechRep","Letuces","day 018",39.1734939506894
"CzechRep","Letuces","day 019",38.898139484304
"CzechRep","Letuces","day 020",38.4453061481309
"CzechRep","Letuces","day 021",37.8850435139797
"CzechRep","Letuces","day 022",37.2675254515604
"CzechRep","Letuces","day 023",36.64172649114
"CzechRep","Letuces","day 024",36.0599557123348
"CzechRep","Letuces","day 025",35.5313166009276
"CzechRep","Letuces","day 026",35.0497785188095
"CzechRep","Letuces","day 027",34.5957495122191
"CzechRep","Letuces","day 028",34.1553565772659
"CzechRep","Letuces","day 029",33.7511638251934
"CzechRep","Letuces","day 030",33.4289039574066
"CzechRep","Letuces","day 031",33.2905469208202
"CzechRep","Letuces","day 032",33.4360251970926
"CzechRep","Letuces","day 033",33.9008841613469
"CzechRep","Letuces","day 034",34.6754389334739
"CzechRep","Letuces","day 035",35.6334707189716
"CzechRep","Letuces","day 036",36.6203858234951
"CzechRep","Letuces","day 037",37.4846248677223
"CzechRep","Letuces","day 038",38.0854456078177
"CzechRep","Letuces","day 039",38.3223400268701
"CzechRep","Letuces","day 040",38.1585652494364
"CzechRep","Letuces","day 041",37.7722047390219
"CzechRep","Letuces","day 042",37.3679377763073
"CzechRep","Letuces","day 043",37.0420005717281
"CzechRep","Letuces","day 044",36.8359592921795
"CzechRep","Letuces","day 045",36.6905956898204
"CzechRep","Letuces","day 046",36.5569429975418
"CzechRep","Letuces","day 047",36.392510915867
"CzechRep","Letuces","day 048",36.1429042591387
"CzechRep","Letuces","day 049",35.7699298384824
"CzechRep","Letuces","day 050",35.3121073383375
"CzechRep","Letuces","day 051",34.8234928677918
"CzechRep","Letuces","day 052",34.3435753612143
"CzechRep","Letuces","day 053",33.9059511492859
"CzechRep","Letuces","day 054",33.5352133226544
"CzechRep","Letuces","day 055",33.2487422879039
"CzechRep","Letuces","day 056",33.0440709553948
"CzechRep","Letuces","day 057",32.9185647957983
"CzechRep","Letuces","day 058",32.8887670172513
"CzechRep","Letuces","day 059",32.9759181696736
"CzechRep","Letuces","day 060",33.2008704326506
"CzechRep","Letuces","day 061",33.5746929441632
"CzechRep","Letuces","day 062",34.0697110461099
"CzechRep","Letuces","day 063",34.6188439789284
"CzechRep","Letuces","day 064",35.0361303732958
"CzechRep","Letuces","day 065",35.1712667239743
"CzechRep","Letuces","day 066",35.1175745601269
"CzechRep","Letuces","day 067",34.9622053006382
"CzechRep","Letuces","day 068",34.7675667528546
"CzechRep","Letuces","day 069",34.5686404047738
"CzechRep","Letuces","day 070",34.3879515924317
"CzechRep","Letuces","day 071",34.2256273633673
"CzechRep","Letuces","day 072",34.069811068463
"CzechRep","Letuces","day 073",33.8831095604718
"CzechRep","Letuces","day 074",33.6303974107279
"CzechRep","Letuces","day 075",33.3111565630198
"CzechRep","Letuces","day 076",32.9383518482036
"CzechRep","Letuces","day 077",32.544272272952
"CzechRep","Letuces","day 078",32.1680947602676
"CzechRep","Letuces","day 079",31.8572237226557
"CzechRep","Letuces","day 080",31.6370164958812
"CzechRep","Letuces","day 081",31.4364146192431
"CzechRep","Letuces","day 082",31.1752860879557
"CzechRep","Letuces","day 083",30.8336205173593
"CzechRep","Letuces","day 084",30.4068263637331
"CzechRep","Letuces","day 085",29.8918658269862
"CzechRep","Letuces","day 086",29.287848156518
"CzechRep","Letuces","day 087",28.5960177241454
"CzechRep","Letuces","day 088",27.7997801876145
"CzechRep","Letuces","day 089",26.8942768523099
"CzechRep","Letuces","day 090",25.9411889418237
"CzechRep","Letuces","day 091",25.0295719709496
"CzechRep","Letuces","day 092",24.2914387010805
"CzechRep","Letuces","day 093",23.8442299037227
"CzechRep","Letuces","day 094",23.704141144237
"CzechRep","Letuces","day 095",23.8539841586205
"CzechRep","Letuces","day 096",24.2442805715618
"CzechRep","Letuces","day 097",24.8148546388874
"CzechRep","Letuces","day 098",25.4950312522842
"CzechRep","Letuces","day 099",26.2142788214514
"CzechRep","Letuces","day 100",26.9131391922756
"CzechRep","Letuces","day 101",27.5415712543806
"CzechRep","Letuces","day 102",28.0761286361502
"CzechRep","Letuces","day 103",28.5032884108882
"CzechRep","Letuces","day 104",28.8226266928178
"CzechRep","Letuces","day 105",29.0397485562715
"CzechRep","Letuces","day 106",29.1712758751008
"CzechRep","Letuces","day 107",29.230176091695
"CzechRep","Letuces","day 108",29.2052245973199
"CzechRep","Letuces","day 109",29.0845580488796
"CzechRep","Letuces","day 110",28.863282511222
"CzechRep","Letuces","day 111",28.5586117839904
"CzechRep","Letuces","day 112",28.1966669698545
"CzechRep","Letuces","day 113",27.8170906487947
"CzechRep","Letuces","day 114",27.4568048061867
"CzechRep","Letuces","day 115",27.1283275716769
"CzechRep","Letuces","day 116",26.8308334159117
"CzechRep","Letuces","day 117",26.5345260292665
"CzechRep","Letuces","day 118",26.2019973831042
"CzechRep","Letuces","day 119",25.7943633530099
"CzechRep","Letuces","day 120",25.2870864286488
"CzechRep","Letuces","day 121",24.7144916517862
"CzechRep","Letuces","day 122",24.1194249802009
"CzechRep","Letuces","day 123",23.5199534836258
"CzechRep","Letuces","day 124",22.9255733007802
"CzechRep","Letuces","day 125",22.3362757343745
"CzechRep","Letuces","day 126",21.7486651556885
"CzechRep","Letuces","day 127",21.1553030462897
"CzechRep","Letuces","day 128",20.5459539877664
"CzechRep","Letuces","day 129",19.9093124318365
"CzechRep","Letuces","day 130",19.2565849740013
"CzechRep","Letuces","day 131",18.5938269266489
"CzechRep","Letuces","day 132",17.88219014838
"CzechRep","Letuces","day 133",17.083329511897
"CzechRep","Letuces","day 134",16.2058154000965
"CzechRep","Letuces","day 135",15.2821230860576
"CzechRep","Letuces","day 136",14.3934318933974
"CzechRep","Letuces","day 137",13.6211842253596
"CzechRep","Letuces","day 138",12.9991707531558
"CzechRep","Letuces","day 139",12.5576891420449
"CzechRep","Letuces","day 140",12.360716765505
"CzechRep","Letuces","day 141",12.4567903925243
"CzechRep","Letuces","day 142",12.7990046659105
"CzechRep","Letuces","day 143",13.3157418866148
"CzechRep","Letuces","day 144",13.9319771143418
"CzechRep","Letuces","day 145",14.5968457974281
"CzechRep","Letuces","day 146",15.3595321799852
